timestamp,model_name,model_size_gb,params_b,backend,threads,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path
2025-11-17T20:40:40.137151,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,512,82.75,0.12,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:41:15.039232,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,512,83.25,0.38,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:41:50.116328,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,512,82.76,0.35,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:42:25.025426,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,512,83.23,0.57,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:42:59.829814,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,512,83.54,0.89,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:43:35.872670,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,1024,83.71,0.69,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:44:13.200598,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,1024,83.04,0.24,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:44:49.491793,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,1024,85.84,0.21,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:45:25.985253,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,1024,85.25,0.09,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:46:02.324057,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,1024,85.69,0.23,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:46:42.912948,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,2048,85.75,0.24,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:47:24.431726,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,2048,85.8,0.08,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:48:05.987977,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,2048,85.75,0.16,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:48:47.384330,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,2048,86.17,0.21,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:49:29.041763,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,2048,85.73,0.05,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:50:22.868260,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,4096,85.51,0.09,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:51:17.403079,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,4096,85.45,0.12,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:52:12.140506,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,4096,85.75,0.32,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:53:06.998668,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,4096,85.91,0.11,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:54:01.633597,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,4096,86.18,0.24,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:55:29.908257,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,8192,85.66,0.12,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:56:59.016942,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,8192,85.68,0.18,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:58:27.997258,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,8192,85.8,0.09,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T20:59:56.886966,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,8192,85.99,0.29,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:01:25.844135,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,8192,86.04,0.16,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:04:44.847491,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,16384,85.95,0.4,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:08:04.624439,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,16384,85.97,0.18,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:11:24.506977,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,16384,86.25,0.24,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:14:45.392738,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,16384,83.85,0.68,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:18:05.864772,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,16384,83.48,0.51,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:27:48.549033,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,32768,86.23,0.31,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:37:37.908630,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,32768,83.12,0.25,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:47:20.455304,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,32768,86.12,0.15,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T21:57:03.731373,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,32768,85.87,0.51,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
2025-11-17T22:06:46.969785,Qwen3-Coder-30B-A3B-Instruct-Q4_K_M,17.35,30.53,"Metal,BLAS",12,tg512,32768,86.02,0.33,Q4_K_M,mbp_m4max,Apple,MacBook Pro,M4 Max,128,M4 Max,macOS Sequoia,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-GGUF/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M.gguf
